Student ID,First Name,Last Name,Email,Gender,Major,University
50269646,Viviene,Capello,viviene.capello@gmail.com,Male,Social psychology,University of Kansas
34142277,Violet,McGrody,violet.mcgrody@gmail.com,Female,Industrial and organizational psychology,"University of Massachusetts, Dartmouth"
30846832,Gabi,Alejoa,gabi.alejoa@gmail.com,Male,Natural resources management,"University of Nevada, Reno"
3192737,Sheree,Oneida,sheree.oneida@gmail.com,Male,Elementary education,University of Maine
68605496,Zondra,Edee,zondra.edee@gmail.com,Male,Sociology,Utah State University
78001426,Ilse,Center,ilse.center@gmail.com,Female,Industrial production technologies,Pepperdine University
89180196,Jinny,Hirsch,jinny.hirsch@gmail.com,Male,Information sciences,University of South Florida
85485238,Mary,Frodi,mary.frodi@gmail.com,Female,Zoology,"University of California, Santa Barbara"
79466864,Monika,Vharat,monika.vharat@gmail.com,Female,Computer networking and telecommunications,San Diego State University
24120437,Demetris,Helve,demetris.helve@gmail.com,Male,Agricultural economics,University of Arizona
62991404,Fawne,Juliet,fawne.juliet@gmail.com,Female,General education,Yeshiva University
70923797,Liana,Vharat,liana.vharat@gmail.com,Male,Liberal arts,University of Vermont
74821026,Vinita,Zenas,vinita.zenas@gmail.com,Male,Biology,University of St. Thomas
89154847,Aubrie,Sasnett,aubrie.sasnett@gmail.com,Female,Geology and earth science,University of Hartford
42537452,Ana,Schlosser,ana.schlosser@gmail.com,Female,Ecology,George Mason University
12501263,Cathyleen,Alfons,cathyleen.alfons@gmail.com,Female,Agricultural economics,University of Arkansas
12386282,Caryl,Bandeen,caryl.bandeen@gmail.com,Female,History,University of Southern California
18655088,Brandise,Belldas,brandise.belldas@gmail.com,Male,Public administration,DePaul University
10222734,Jackie,Prouty,jackie.prouty@gmail.com,Male,Biochemical sciences,Louisiana Tech University
99738431,Brynna,Emanuel,brynna.emanuel@gmail.com,Male,Medical technologies technicians,"University of California, Los Angeles"
84559059,Corene,Thar,corene.thar@gmail.com,Female,Pharmacology,South Dakota State University
3955918,Annaliese,Seligman,annaliese.seligman@gmail.com,Female,English language and literature,University of Arizona
72863175,Margette,Regan,margette.regan@gmail.com,Female,Neuroscience,"University of Texas, Dallas"
92081766,Trudie,Chinua,trudie.chinua@gmail.com,Female,General agriculture,University of Virginia
85746728,Heida,Hirsch,heida.hirsch@gmail.com,Female,Biochemical sciences,"University of California, Berkeley"
96499463,Lilith,Brian,lilith.brian@gmail.com,Male,Electrical engineering,Mercer University
98166774,Orsola,Laverne,orsola.laverne@gmail.com,Female,Criminal justice and fire protection,Johns Hopkins University
38545929,Rosanne,Cecile,rosanne.cecile@gmail.com,Female,Anthropology and archeology,Missouri University of Science & Technology
57497902,Mignon,Pernick,mignon.pernick@gmail.com,Female,Engineering mechanics physics and science,University of Louisville
3242060,Tracey,Celestine,tracey.celestine@gmail.com,Female,Educational administration and supervision,Louisiana Tech University
44326922,Ann-Marie,Ardeha,ann-marie.ardeha@gmail.com,Male,Human resources and personnel management,Illinois State University
48109511,Sherrie,Alisia,sherrie.alisia@gmail.com,Male,Neuroscience,University of Wyoming
67256063,Agnese,Lea,agnese.lea@gmail.com,Female,Forestry,Lehigh University
78949783,Clary,Malvino,clary.malvino@gmail.com,Female,International relations,Tufts University
30822203,Ann-Marie,Alice,ann-marie.alice@gmail.com,Male,Natural resources management,"Rutgers University, Newark"
88404189,Nataline,Hillel,nataline.hillel@gmail.com,Male,Zoology,University of Cincinnati
85794437,Sherrie,Bertold,sherrie.bertold@gmail.com,Female,Secondary teacher education,Immaculata University
83045655,Juliane,Alwin,juliane.alwin@gmail.com,Male,General education,Azusa Pacific University
67962973,Mathilda,Heisel,mathilda.heisel@gmail.com,Male,Industrial and organizational psychology,Princeton University
2960862,Elena,Dorine,elena.dorine@gmail.com,Female,Environmental science,"Rutgers University, Newark"
93105414,Harrietta,Arvo,harrietta.arvo@gmail.com,Male,General agriculture,"University of California, Irvine"
56536584,Sherrie,McClimans,sherrie.mcclimans@gmail.com,Male,General business,Florida Institute of Technology
90488425,Lisette,Bashemeth,lisette.bashemeth@gmail.com,Male,Business economics,University of Oklahoma
40483157,Mamie,Septima,mamie.septima@gmail.com,Male,Criminology,University of Denver
24283982,Janenna,Zetta,janenna.zetta@gmail.com,Female,Drama and theater arts,University of South Carolina
32439344,Basia,Fink,basia.fink@gmail.com,Male,Counseling psychology,St. John Fisher College
18718823,Raquela,Hachmin,raquela.hachmin@gmail.com,Female,Journalism,"North Carolina State University, Raleigh"
34933257,Dari,Arley,dari.arley@gmail.com,Female,General agriculture,Southern Methodist University
98315828,Antonietta,Chauncey,antonietta.chauncey@gmail.com,Female,Agriculture production and management,Texas Christian University
62254168,Dolli,Mendez,dolli.mendez@gmail.com,Male,Language and drama education,University of Dayton
23386101,Max,My,max.my@gmail.com,Male,Court reporting,University of Oregon
72371452,Aigneis,Natalia,aigneis.natalia@gmail.com,Male,Social science or history teacher education,"University at Albany, SUNY"
73507930,Fred,Pelagias,fred.pelagias@gmail.com,Male,Physics,Vanderbilt University
29071241,Leia,Astra,leia.astra@gmail.com,Female,Geosciences,Western Michigan University
7754601,Tracey,Sekofski,tracey.sekofski@gmail.com,Female,Miscellaneous education,"University of Illinois, Urbana-Champaign"
81450977,Hettie,Rurik,hettie.rurik@gmail.com,Male,Animal sciences,Emory University
2328388,Bernie,Tarrant,bernie.tarrant@gmail.com,Female,Computer and information systems,San Diego State University
42577939,Kaja,Wadell,kaja.wadell@gmail.com,Male,Materials science,Brandeis University
96329223,Farrah,Fredi,farrah.fredi@gmail.com,Male,Atmospheric sciences and meteorology,University of Oklahoma
78117258,Lita,Syd,lita.syd@gmail.com,Male,Naval architecture and marine engineering,Louisiana Tech University
16984867,Barbi,Bow,barbi.bow@gmail.com,Female,Electrical engineering technology,Utah State University
40614761,Aubrie,Gwenore,aubrie.gwenore@gmail.com,Female,Multi/interdisciplinary studies,Emory University
87680534,Flo,Mullane,flo.mullane@gmail.com,Male,Cosmetology services and culinary arts,Oklahoma State University
80609952,Philis,Natalia,philis.natalia@gmail.com,Female,Biomedical engineering,Johns Hopkins University
18363834,Marcelline,Hepsibah,marcelline.hepsibah@gmail.com,Male,Environmental engineering,University of Houston
30369895,Clarice,Alice,clarice.alice@gmail.com,Female,Military technologies,Missouri University of Science & Technology
34272468,Ashlee,Bonucci,ashlee.bonucci@gmail.com,Female,Computer engineering,"University of Colorado, Denver"
14177860,Tilly,Brandice,tilly.brandice@gmail.com,Male,"Nuclear, industrial radiology, and biological technologies","University of Massachusetts, Amherst"
56685509,Annaliese,Yoko,annaliese.yoko@gmail.com,Female,Art and music education,University of New Mexico
13680197,Jerry,Fosque,jerry.fosque@gmail.com,Male,Neuroscience,Tulane University
33158756,Sharlene,Neva,sharlene.neva@gmail.com,Male,Biochemical sciences,"University of Massachusetts, Lowell"
18562665,Jordan,Sheng,jordan.sheng@gmail.com,Female,International business,Virginia Tech
54248067,Maryellen,Brenn,maryellen.brenn@gmail.com,Male,Public administration,University of Notre Dame
61611149,Averyl,Ashok,averyl.ashok@gmail.com,Female,Botany,East Carolina University
34158394,Helena,Yoko,helena.yoko@gmail.com,Male,Miscellaneous biology,Washington State University
8936079,Alejandra,Estella,alejandra.estella@gmail.com,Female,Elementary education,Oklahoma State University
23091134,Frieda,Olnee,frieda.olnee@gmail.com,Male,Naval architecture and marine engineering,Carnegie Mellon University
97306905,Susette,Cleavland,susette.cleavland@gmail.com,Female,Hospitality management,University of Montana
40306308,Amalie,Elvyn,amalie.elvyn@gmail.com,Male,N/a (less than bachelor's degree),Yale University
47053770,Frances,Mitzi,frances.mitzi@gmail.com,Female,Mechanical engineering related technologies,Old Dominion University
96033122,Zsa Zsa,Gale,zsazsa.gale@gmail.com,Female,Civil engineering,University of Delaware
60349418,Kellen,Gerge,kellen.gerge@gmail.com,Male,Military technologies,South Dakota State University
39285627,Carmela,Voletta,carmela.voletta@gmail.com,Male,Hospitality management,SUNY College of Environmental Science and Forestry
5173522,Mignon,Halsey,mignon.halsey@gmail.com,Female,Physics,Central Michigan University
92505768,Pearline,Anastatius,pearline.anastatius@gmail.com,Male,Social psychology,Virginia Commonwealth University
54894622,Ernesta,Cecile,ernesta.cecile@gmail.com,Female,Court reporting,Columbia University
8050037,Aurore,Oster,aurore.oster@gmail.com,Male,Linguistics and comparative language and literature,University of St. Thomas
34681700,Kaja,Vharat,kaja.vharat@gmail.com,Male,Cosmetology services and culinary arts,University of Kansas
59876883,Mellicent,Earlie,mellicent.earlie@gmail.com,Male,Visual and performing arts,Princeton University
37678203,Gretal,Thornburg,gretal.thornburg@gmail.com,Female,Anthropology and archeology,University of North Dakota
46355274,Emylee,Delacourt,emylee.delacourt@gmail.com,Female,Public policy,"University of Nebraska, Lincoln"
50980546,Joane,Socha,joane.socha@gmail.com,Female,Multi-disciplinary or general science,Widener University
69292263,Kayla,Jeanne,kayla.jeanne@gmail.com,Female,Miscellaneous psychology,"University of California, Merced"
23963158,Edith,Gale,edith.gale@gmail.com,Male,Elementary education,Georgia Institute of Technology
8891235,Blinni,Gombach,blinni.gombach@gmail.com,Female,Forestry,College of William & Mary
23734508,Leanna,Bearnard,leanna.bearnard@gmail.com,Female,Biomedical engineering,Montclair State University
67675159,Marcy,Konyn,marcy.konyn@gmail.com,Male,Mining and mineral engineering,East Carolina University
81390747,Florencia,Karl,florencia.karl@gmail.com,Female,United states history,"Indiana University-Purdue University, Indianapolis"
31773794,Rhoda,Ferrell,rhoda.ferrell@gmail.com,Male,International relations,Andrews University
17263022,Giustina,Faso,giustina.faso@gmail.com,Male,Advertising and public relations,Vanderbilt University
58970612,Darci,Pozzy,darci.pozzy@gmail.com,Female,Business economics,Cornell University
53895781,Alexine,Emmaline,alexine.emmaline@gmail.com,Male,Architecture,Suffolk University
30587491,Elise,Dorcy,elise.dorcy@gmail.com,Male,Miscellaneous social sciences,University of Virginia
55051814,Michaelina,Cullin,michaelina.cullin@gmail.com,Male,Medical assisting services,San Diego State University
55612328,Nita,Federica,nita.federica@gmail.com,Male,Geology and earth science,University of North Dakota
6604206,Kellen,Carleen,kellen.carleen@gmail.com,Male,Teacher education: multiple levels,University of Kentucky
65859831,Kate,Sisile,kate.sisile@gmail.com,Female,Statistics and decision science,"University of Massachusetts, Boston"
23791661,Kalina,Huggins,kalina.huggins@gmail.com,Female,French german latin and other common foreign language studies,University of North Dakota
14180922,Diena,Docilla,diena.docilla@gmail.com,Male,Nuclear engineering,Southern Methodist University
79755998,Petronia,Thilda,petronia.thilda@gmail.com,Female,Statistics and decision science,"University of North Carolina, Greensboro"
76200221,Barbara,Fontana,barbara.fontana@gmail.com,Male,Food science,Clark University
49017499,Mildrid,Bobbee,mildrid.bobbee@gmail.com,Male,Other foreign languages,Cornell University
15400424,Kaja,Charity,kaja.charity@gmail.com,Male,Computer administration management and security,"University of Maryland, Baltimore County"
39620070,Merrie,McAdams,merrie.mcadams@gmail.com,Female,Miscellaneous business & medical administration,Stanford University
41837153,Noelle,McLaughlin,noelle.mclaughlin@gmail.com,Female,Food science,Boston University
39265340,Evita,Pitt,evita.pitt@gmail.com,Male,Nuclear engineering,Tennessee Technological University
12485066,Stephanie,Rona,stephanie.rona@gmail.com,Male,Architectural engineering,Pace University
91370529,Renae,Noelyn,renae.noelyn@gmail.com,Female,Educational psychology,"University of Minnesota, Twin Cities"
46123515,Nickie,Ambrosia,nickie.ambrosia@gmail.com,Female,Chemical engineering,"Rutgers University, New Brunswick"
73658579,Asia,Graig,asia.graig@gmail.com,Female,Biochemical sciences,"University of Illinois, Urbana-Champaign"
42297787,Mara,Bronk,mara.bronk@gmail.com,Male,Philosophy and religious studies,Dartmouth College
59328657,Ulrike,Velick,ulrike.velick@gmail.com,Male,Mathematics,Stevens Institute of Technology
93153648,Lucy,Martguerita,lucy.martguerita@gmail.com,Female,Cosmetology services and culinary arts,Union University
51543244,Maridel,Zamora,maridel.zamora@gmail.com,Female,Public administration,University of Idaho
5453864,Annabela,Tyson,annabela.tyson@gmail.com,Female,Visual and performing arts,"University of Alabama, Birmingham"
3033013,Fredericka,Celestine,fredericka.celestine@gmail.com,Female,Composition and rhetoric,"Pennsylvania State University, University Park"
46867768,Glynnis,Stevy,glynnis.stevy@gmail.com,Male,Business economics,North Dakota State University
94307021,Andeee,Zetta,andeee.zetta@gmail.com,Female,Communications,"University of Minnesota, Twin Cities"
20071752,Kary,Aldric,kary.aldric@gmail.com,Female,Family and consumer sciences,"Indiana University, Bloomington"
96227928,Verla,Florina,verla.florina@gmail.com,Male,Materials science,"University of Colorado, Boulder"
29177375,Lisette,Erskine,lisette.erskine@gmail.com,Male,Mathematics teacher education,Howard University
55549557,Gilligan,Laverne,gilligan.laverne@gmail.com,Female,Mathematics,"University of Illinois, Chicago"
