student_id,first_name,last_name,email,gender,major,university
88404189,Nataline,Hillel,nataline.hillel@gmail.com,Male,ecometrics,University of Wollongong
85794437,Sherrie,Bertold,sherrie.bertold@gmail.com,Female,computer networks and security,Charles Sturt University
83045655,Juliane,Alwin,juliane.alwin@gmail.com,Male,chemistry,Charles Sturt University
67962973,Mathilda,Heisel,mathilda.heisel@gmail.com,Male,computer networks and security,Macquarie University
2960862,Elena,Dorine,elena.dorine@gmail.com,Female,data science,Macquarie University
93105414,Harrietta,Arvo,harrietta.arvo@gmail.com,Male,behavioural studies,University of Sydney
56536584,Sherrie,McClimans,sherrie.mcclimans@gmail.com,Male,politics,University of Newcastle
90488425,Lisette,Bashemeth,lisette.bashemeth@gmail.com,Male,gender studies,Macquarie University
40483157,Mamie,Septima,mamie.septima@gmail.com,Male,history,University of Wollongong
24283982,Janenna,Zetta,janenna.zetta@gmail.com,Female,chemistry,Charles Sturt University
32439344,Basia,Fink,basia.fink@gmail.com,Male,gender studies,Western Sydney University
18718823,Raquela,Hachmin,raquela.hachmin@gmail.com,Female,business analytics and statistics,	University of New England
34933257,Dari,Arley,dari.arley@gmail.com,Female,bioethics,Macquarie University
98315828,Antonietta,Chauncey,antonietta.chauncey@gmail.com,Female,finance and economics,Western Sydney University
62254168,Dolli,Mendez,dolli.mendez@gmail.com,Male,economics,Australian National University
23386101,Max,My,max.my@gmail.com,Male,german studies,Charles Sturt University
72371452,Aigneis,Natalia,aigneis.natalia@gmail.com,Male,music,University of Newcastle
73507930,Fred,Pelagias,fred.pelagias@gmail.com,Male,accounting,Australian National University
29071241,Leia,Astra,leia.astra@gmail.com,Female,genetics and genomics,Western Sydney University
7754601,Tracey,Sekofski,tracey.sekofski@gmail.com,Female,politics,Macquarie University
81450977,Hettie,Rurik,hettie.rurik@gmail.com,Male,game design,Charles Sturt University
2328388,Bernie,Tarrant,bernie.tarrant@gmail.com,Female,german studies,	University of New England
42577939,Kaja,Wadell,kaja.wadell@gmail.com,Male,business analytics and statistics,	University of New England
96329223,Farrah,Fredi,farrah.fredi@gmail.com,Male,software development,University of Technology Sydney
78117258,Lita,Syd,lita.syd@gmail.com,Male,mathematics,University of Sydney
16984867,Barbi,Bow,barbi.bow@gmail.com,Female,computer science,	University of New England
40614761,Aubrie,Gwenore,aubrie.gwenore@gmail.com,Female,computer science,	University of New England
87680534,Flo,Mullane,flo.mullane@gmail.com,Male,french studies,University of Wollongong
80609952,Philis,Natalia,philis.natalia@gmail.com,Female,biochemistry,La Trobe University
18363834,Marcelline,Hepsibah,marcelline.hepsibah@gmail.com,Male,economics,Macquarie University
30369895,Clarice,Alice,clarice.alice@gmail.com,Female,history,Macquarie University
34272468,Ashlee,Bonucci,ashlee.bonucci@gmail.com,Female,chemistry,University of Wollongong
14177860,Tilly,Brandice,tilly.brandice@gmail.com,Male,finance and economics,University of Technology Sydney
56685509,Annaliese,Yoko,annaliese.yoko@gmail.com,Female,finance,	University of New England
13680197,Jerry,Fosque,jerry.fosque@gmail.com,Male,business information systems,University of Technology Sydney
33158756,Sharlene,Neva,sharlene.neva@gmail.com,Male,bioethics,Macquarie University
18562665,Jordan,Sheng,jordan.sheng@gmail.com,Female,astrophsics,Australian National University
54248067,Maryellen,Brenn,maryellen.brenn@gmail.com,Male,behavioural studies,University of Newcastle
61611149,Averyl,Ashok,averyl.ashok@gmail.com,Female,finance and economics,Macquarie University
34158394,Helena,Yoko,helena.yoko@gmail.com,Male,biochemistry,Charles Sturt University
8936079,Alejandra,Estella,alejandra.estella@gmail.com,Female,film and screen studies,La Trobe University
23091134,Frieda,Olnee,frieda.olnee@gmail.com,Male,business law,Western Sydney University
97306905,Susette,Cleavland,susette.cleavland@gmail.com,Female,film and screen studies,Western Sydney University
40306308,Amalie,Elvyn,amalie.elvyn@gmail.com,Male,history,University of Wollongong
47053770,Frances,Mitzi,frances.mitzi@gmail.com,Female,finance,University of Wollongong
96033122,Zsa Zsa,Gale,zsazsa.gale@gmail.com,Female,genetics and genomics,Australian National University
60349418,Kellen,Gerge,kellen.gerge@gmail.com,Male,business law,University of Wollongong
39285627,Carmela,Voletta,carmela.voletta@gmail.com,Male,philosophy,La Trobe University
5173522,Mignon,Halsey,mignon.halsey@gmail.com,Female,politics,University of Sydney
92505768,Pearline,Anastatius,pearline.anastatius@gmail.com,Male,finance and economics,University of Sydney
54894622,Ernesta,Cecile,ernesta.cecile@gmail.com,Female,computer science,	University of New England
8050037,Aurore,Oster,aurore.oster@gmail.com,Male,computer networks and security,Australian National University
34681700,Kaja,Vharat,kaja.vharat@gmail.com,Male,economics,University of Newcastle
59876883,Mellicent,Earlie,mellicent.earlie@gmail.com,Male,mathematics,Western Sydney University
37678203,Gretal,Thornburg,gretal.thornburg@gmail.com,Female,business law,University of Newcastle
46355274,Emylee,Delacourt,emylee.delacourt@gmail.com,Female,international studies,	University of New England
50980546,Joane,Socha,joane.socha@gmail.com,Female,business law,Western Sydney University
69292263,Kayla,Jeanne,kayla.jeanne@gmail.com,Female,music,University of Wollongong
23963158,Edith,Gale,edith.gale@gmail.com,Male,astrophsics,University of Technology Sydney
8891235,Blinni,Gombach,blinni.gombach@gmail.com,Female,philosophy,University of Sydney
23734508,Leanna,Bearnard,leanna.bearnard@gmail.com,Female,gender studies,Australian National University
67675159,Marcy,Konyn,marcy.konyn@gmail.com,Male,game design,Australian National University
81390747,Florencia,Karl,florencia.karl@gmail.com,Female,physics,	University of New England
31773794,Rhoda,Ferrell,rhoda.ferrell@gmail.com,Male,computer networks and security,	University of New England
17263022,Giustina,Faso,giustina.faso@gmail.com,Male,business information systems,La Trobe University
58970612,Darci,Pozzy,darci.pozzy@gmail.com,Female,business law,University of Technology Sydney
53895781,Alexine,Emmaline,alexine.emmaline@gmail.com,Male,finance and economics,Charles Sturt University
30587491,Elise,Dorcy,elise.dorcy@gmail.com,Male,chemistry,Western Sydney University
55051814,Michaelina,Cullin,michaelina.cullin@gmail.com,Male,accounting,	University of New England
55612328,Nita,Federica,nita.federica@gmail.com,Male,music,	University of New England
6604206,Kellen,Carleen,kellen.carleen@gmail.com,Male,german studies,University of Technology Sydney
65859831,Kate,Sisile,kate.sisile@gmail.com,Female,business information systems,	University of New England
23791661,Kalina,Huggins,kalina.huggins@gmail.com,Female,politics,Charles Sturt University
14180922,Diena,Docilla,diena.docilla@gmail.com,Male,economics,La Trobe University
79755998,Petronia,Thilda,petronia.thilda@gmail.com,Female,german studies,University of Sydney
76200221,Barbara,Fontana,barbara.fontana@gmail.com,Male,genetics and genomics,Western Sydney University
49017499,Mildrid,Bobbee,mildrid.bobbee@gmail.com,Male,philosophy,Western Sydney University
15400424,Kaja,Charity,kaja.charity@gmail.com,Male,international studies,La Trobe University
39620070,Merrie,McAdams,merrie.mcadams@gmail.com,Female,accounting,Australian National University
41837153,Noelle,McLaughlin,noelle.mclaughlin@gmail.com,Female,business analytics and statistics,University of Sydney
39265340,Evita,Pitt,evita.pitt@gmail.com,Male,chemistry,University of Sydney
12485066,Stephanie,Rona,stephanie.rona@gmail.com,Male,chemistry,University of Technology Sydney
91370529,Renae,Noelyn,renae.noelyn@gmail.com,Female,finance,University of Newcastle
46123515,Nickie,Ambrosia,nickie.ambrosia@gmail.com,Female,philosophy,La Trobe University
73658579,Asia,Graig,asia.graig@gmail.com,Female,computer networks and security,University of Sydney
42297787,Mara,Bronk,mara.bronk@gmail.com,Male,economics,University of Sydney
59328657,Ulrike,Velick,ulrike.velick@gmail.com,Male,film and screen studies,Western Sydney University
93153648,Lucy,Martguerita,lucy.martguerita@gmail.com,Female,philosophy,La Trobe University
51543244,Maridel,Zamora,maridel.zamora@gmail.com,Female,bioethics,University of Sydney
5453864,Annabela,Tyson,annabela.tyson@gmail.com,Female,behavioural studies,Macquarie University
3033013,Fredericka,Celestine,fredericka.celestine@gmail.com,Female,game design,University of Newcastle
46867768,Glynnis,Stevy,glynnis.stevy@gmail.com,Male,biochemistry,University of Sydney
94307021,Andeee,Zetta,andeee.zetta@gmail.com,Female,chemistry,	University of New England
20071752,Kary,Aldric,kary.aldric@gmail.com,Female,behavioural studies,University of Newcastle
96227928,Verla,Florina,verla.florina@gmail.com,Male,accounting,University of Technology Sydney
29177375,Lisette,Erskine,lisette.erskine@gmail.com,Male,gender studies,University of Sydney
55549557,Gilligan,Laverne,gilligan.laverne@gmail.com,Female,politics,La Trobe University
67134962,Cissiee,Hashim,cissiee.hashim@gmail.com,Male,economics,	University of New England
45800040,Dode,Jobi,dode.jobi@gmail.com,Male,software development,Macquarie University
29227760,Aurelie,Lesley,aurelie.lesley@gmail.com,Female,genetics and genomics,Western Sydney University
42636202,Belinda,Sothena,belinda.sothena@gmail.com,Male,philosophy,Western Sydney University
69670124,Diena,Swigart,diena.swigart@gmail.com,Male,behavioural studies,Macquarie University
46383672,Nataline,Ingra,nataline.ingra@gmail.com,Male,data science,University of Technology Sydney
92786813,Tera,Lail,tera.lail@gmail.com,Female,ecometrics,University of Sydney
33001083,Angela,Thad,angela.thad@gmail.com,Male,gender studies,University of Newcastle
88877653,Ada,Heisel,ada.heisel@gmail.com,Female,ecometrics,Macquarie University
82518586,Sidoney,Barrus,sidoney.barrus@gmail.com,Male,german studies,La Trobe University
13594143,Quintina,Andrel,quintina.andrel@gmail.com,Male,behavioural studies,Western Sydney University
58659512,Claresta,Glovsky,claresta.glovsky@gmail.com,Male,music,La Trobe University
62766113,Gavrielle,Adore,gavrielle.adore@gmail.com,Male,mathematics,Western Sydney University
28876656,Corene,Dielu,corene.dielu@gmail.com,Female,biochemistry,Western Sydney University
58281760,Queenie,Berriman,queenie.berriman@gmail.com,Female,game design,Charles Sturt University
19010465,Caryl,Means,caryl.means@gmail.com,Male,mathematics,University of Technology Sydney
39566098,Gerrie,Warthman,gerrie.warthman@gmail.com,Male,international studies,Australian National University
58567890,Shaine,Munn,shaine.munn@gmail.com,Female,chemistry,Australian National University
39829455,Jillayne,Behre,jillayne.behre@gmail.com,Male,marketing,Australian National University
50162247,Brena,Quinn,brena.quinn@gmail.com,Female,web development,University of Technology Sydney
46682461,Karly,Demitria,karly.demitria@gmail.com,Male,economics,Australian National University
90513421,Alie,Kenney,alie.kenney@gmail.com,Male,biochemistry,Macquarie University
30692804,Magdalena,Cordi,magdalena.cordi@gmail.com,Female,film and screen studies,University of Newcastle
65760153,Arabel,Gahl,arabel.gahl@gmail.com,Male,accounting,Macquarie University
96512012,Andeee,Buffum,andeee.buffum@gmail.com,Male,behavioural studies,	University of New England
84850020,Pamella,Sheng,pamella.sheng@gmail.com,Male,film and screen studies,Charles Sturt University
61782063,Vita,Ashok,vita.ashok@gmail.com,Female,german studies,Charles Sturt University
97548344,Donetta,Atcliffe,donetta.atcliffe@gmail.com,Female,french studies,Macquarie University
49442521,Elyssa,Clie,elyssa.clie@gmail.com,Female,behavioural studies,Australian National University
12671768,Johna,Firmin,johna.firmin@gmail.com,Female,history,Australian National University
54059342,Evita,Philipp,evita.philipp@gmail.com,Male,chemistry,La Trobe University
55560449,Kaia,Kimmie,kaia.kimmie@gmail.com,Female,history,Australian National University
57488813,Ardys,Jalbert,ardys.jalbert@gmail.com,Male,data science,Australian National University
33617489,Sara-Ann,Abernon,sara-ann.abernon@gmail.com,Male,software development,Australian National University
68046650,Meriel,Emerson,meriel.emerson@gmail.com,Male,international studies,Macquarie University
24140203,Laurene,Garlinda,laurene.garlinda@gmail.com,Male,astrophsics,University of Sydney
69424012,Edyth,Cherianne,edyth.cherianne@gmail.com,Male,economics,La Trobe University
99331938,Raf,Wenoa,raf.wenoa@gmail.com,Female,german studies,Western Sydney University
14379438,Carree,Isacco,carree.isacco@gmail.com,Male,behavioural studies,Western Sydney University
75402159,Helena,Plato,helena.plato@gmail.com,Male,finance,University of Technology Sydney
22969071,Charlena,Myrilla,charlena.myrilla@gmail.com,Female,accounting,University of Newcastle
75300500,Leona,Lubin,leona.lubin@gmail.com,Female,finance,La Trobe University
96457954,Oralee,Love,oralee.love@gmail.com,Female,behavioural studies,University of Wollongong
13461224,Carmencita,Dulciana,carmencita.dulciana@gmail.com,Female,economics,Charles Sturt University
41336918,Marguerite,Lail,marguerite.lail@gmail.com,Male,film and screen studies,Australian National University
44578268,Annice,Amadas,annice.amadas@gmail.com,Male,history,University of Sydney
57672809,Sherrie,Land,sherrie.land@gmail.com,Female,ecometrics,Macquarie University
59166967,Selma,Sinegold,selma.sinegold@gmail.com,Male,biochemistry,	University of New England
73465899,Roseline,Ilka,roseline.ilka@gmail.com,Male,bioethics,Charles Sturt University
99399242,Basia,Screens,basia.screens@gmail.com,Female,behavioural studies,Macquarie University
50805539,Renie,Junie,renie.junie@gmail.com,Female,gender studies,Macquarie University
6351869,Quintina,Ricki,quintina.ricki@gmail.com,Female,history,Western Sydney University
51286727,Minne,McLaughlin,minne.mclaughlin@gmail.com,Male,gender studies,	University of New England
70620168,Merry,Lail,merry.lail@gmail.com,Female,mathematics,University of Technology Sydney
